iter	Passed	Remaining
4770	863062	41425
4771	863226	41243
4772	863401	41062
4773	863564	40880
4774	863721	40698
4775	863880	40517
4776	864051	40335
4777	864223	40154
4778	864398	39973
4779	864557	39791
4780	864725	39609
4781	864894	39428
4782	865077	39247
4783	865241	39066
4784	865405	38884
4785	865571	38702
4786	865746	38521
4787	865909	38340
4788	866072	38158
4789	866240	37977
4790	866397	37795
4791	866560	37613
4792	866724	37432
4793	866885	37250
4794	867048	37068
4795	867225	36887
4796	867402	36706
4797	867572	36525
4798	867744	36344
4799	867921	36163
4800	868090	35982
4801	868257	35800
4802	868425	35619
4803	868589	35437
4804	868767	35256
4805	868931	35075
4806	869105	34894
4807	869336	34715
4808	869559	34536
4809	869784	34357
4810	869991	34177
4811	870197	33997
4812	870417	33818
4813	870625	33638
4814	870838	33458
4815	871046	33279
4816	871213	33097
4817	871372	32916
4818	871538	32734
4819	871705	32553
4820	871877	32372
4821	872041	32190
4822	872205	32009
4823	872375	31827
4824	872549	31646
4825	872733	31466
4826	872893	31284
4827	873057	31103
4828	873224	30921
4829	873394	30740
4830	873561	30559
4831	873724	30377
4832	873890	30196
4833	874055	30015
4834	874224	29833
4835	874385	29652
4836	874599	29472
4837	874766	29291
4838	874941	29110
4839	875102	28929
4840	875261	28747
4841	875425	28566
4842	875585	28384
4843	875756	28203
4844	875919	28022
4845	876093	27841
4846	876257	27659
4847	876427	27478
4848	876585	27297
4849	876751	27116
4850	876911	26934
4851	877090	26753
4852	877262	26572
4853	877432	26391
4854	877618	26211
4855	877797	26030
4856	877959	25848
4857	878128	25667
4858	878312	25487
4859	878473	25305
4860	878648	25124
4861	878817	24943
4862	878986	24762
4863	879152	24581
4864	879310	24400
4865	879478	24219
4866	879640	24037
4867	879801	23856
4868	879967	23675
4869	880138	23494
4870	880301	23313
4871	880462	23132
4872	880623	22950
4873	880779	22769
4874	880938	22588
4875	881102	22407
4876	881266	22225
4877	881434	22044
4878	881612	21864
4879	881804	21683
4880	881962	21502
4881	882130	21321
4882	882300	21140
4883	882463	20959
4884	882643	20778
4885	882802	20597
4886	882986	20416
4887	883169	20236
4888	883335	20055
4889	883499	19874
4890	883655	19693
4891	883833	19512
4892	883997	19331
4893	884161	19150
4894	884324	18969
4895	884485	18788
4896	884654	18607
4897	884814	18426
4898	884980	18245
4899	885140	18064
4900	885311	17883
4901	885472	17702
4902	885641	17521
4903	885815	17340
4904	885975	17159
4905	886135	16978
4906	886293	16797
4907	886466	16616
4908	886623	16435
4909	886787	16254
4910	886944	16073
4911	887113	15892
4912	887281	15712
4913	887451	15531
4914	887614	15350
4915	887787	15169
4916	887943	14988
4917	888133	14808
4918	888340	14628
4919	888559	14448
4920	888768	14267
4921	888980	14087
4922	889153	13907
4923	889339	13726
4924	889508	13545
4925	889682	13365
4926	889852	13184
4927	890019	13003
4928	890180	12822
4929	890344	12641
4930	890510	12461
4931	890670	12280
4932	890838	12099
4933	891004	11918
4934	891162	11737
4935	891328	11556
4936	891486	11376
4937	891659	11195
4938	891818	11014
4939	891981	10833
4940	892140	10652
4941	892309	10472
4942	892466	10291
4943	892633	10110
4944	892799	9930
4945	892956	9749
4946	893126	9568
4947	893293	9387
4948	893457	9207
4949	893624	9026
4950	893787	8845
4951	893956	8665
4952	894121	8484
4953	894284	8303
4954	894453	8123
4955	894610	7942
4956	894780	7761
4957	894952	7581
4958	895155	7400
4959	895381	7220
4960	895635	7040
4961	895870	6860
4962	896096	6680
4963	896330	6500
4964	896569	6320
4965	896809	6140
4966	897047	5959
4967	897216	5779
4968	897396	5598
4969	897559	5417
4970	897740	5237
4971	897900	5056
4972	898078	4875
4973	898250	4695
4974	898420	4514
4975	898601	4334
4976	898766	4153
4977	898926	3972
4978	899097	3792
4979	899270	3611
4980	899442	3430
4981	899609	3250
4982	899765	3069
4983	899926	2889
4984	900108	2708
4985	900275	2527
4986	900431	2347
4987	900593	2166
4988	900752	1986
4989	900928	1805
4990	901097	1624
4991	901261	1444
4992	901445	1263
4993	901616	1083
4994	901778	902
4995	901942	722
4996	902107	541
4997	902288	361
4998	902453	180
4999	902635	0
