iter	F1	Logloss
2555	0.9424403878	0.1415423328
2556	0.9424328456	0.1415346932
2557	0.9424328456	0.1415295752
2558	0.9424303311	0.1415070206
2559	0.9423614753	0.141491791
2560	0.9423614753	0.1414890027
2561	0.9423614753	0.1414848013
2562	0.9423639939	0.1414813268
2563	0.9423665123	0.14147561
2564	0.9423589564	0.141464847
2565	0.9422871004	0.141456357
2566	0.9422871004	0.1414480473
2567	0.9422845779	0.1414472585
2568	0.9422744858	0.1414425407
2569	0.9422744858	0.1414412238
2570	0.9422871004	0.1414291172
2571	0.9422845779	0.1414246117
2572	0.9422871004	0.1414160816
2573	0.9422845779	0.1414044061
2574	0.9423177766	0.141383348
2575	0.9423177766	0.1413829964
2576	0.9423152559	0.1413744213
2577	0.9423152559	0.1413596252
2578	0.9423152559	0.1413537442
2579	0.9423152559	0.1413521683
2580	0.9423026488	0.1413497895
2581	0.942295082	0.1413289516
2582	0.9422849897	0.1413109562
2583	0.9422875131	0.1413048236
2584	0.9422925592	0.1413024623
2585	0.942295082	0.141293244
2586	0.942295082	0.1412860213
2587	0.9423182007	0.1412795133
2588	0.9423232434	0.1412756854
2589	0.9423182007	0.1412734848
2590	0.9422332962	0.1412512605
2591	0.9422332962	0.1412496474
2592	0.9422332962	0.1412495069
2593	0.9422051237	0.1412422154
2594	0.9422257197	0.1412379979
2595	0.9422257197	0.1412368532
2596	0.9422900363	0.1412070796
2597	0.942310635	0.1411917226
2598	0.9423131571	0.141185635
2599	0.9423207221	0.1411524401
2600	0.9423207221	0.141152345
2601	0.9423207221	0.1411426336
2602	0.9423182007	0.1411395721
2603	0.9423438388	0.1411386275
2604	0.9422976045	0.1411139571
2605	0.9423127349	0.1411114871
2606	0.9422690324	0.1411059838
2607	0.9422795323	0.141079012
2608	0.9422795323	0.1410760212
2609	0.9423282851	0.1410351715
2610	0.9423051707	0.1410300783
2611	0.9423001268	0.1410274748
2612	0.9422845779	0.1410152268
2613	0.942238346	0.1409907468
2614	0.942238346	0.1409893362
2615	0.9422358212	0.1409885838
2616	0.942243395	0.1409722622
2617	0.9422408706	0.140970858
2618	0.9422408706	0.1409655897
2619	0.9422614625	0.1409568225
2620	0.9422614625	0.1409497561
2621	0.9422614625	0.1409491828
2622	0.9422614625	0.1409450925
2623	0.9422589387	0.1409411533
2624	0.9422614625	0.1409225082
2625	0.9422332962	0.1409128737
2626	0.942243395	0.1409106095
2627	0.942243395	0.1409076385
2628	0.9422690324	0.140906946
2629	0.9423102137	0.1408865011
2630	0.942333326	0.1408797778
2631	0.942333326	0.1408709767
2632	0.9423102137	0.1408675604
2633	0.9423102137	0.1408670224
2634	0.9423177766	0.1408601941
2635	0.9423152559	0.1408423757
2636	0.9423253375	0.1408406843
2637	0.9422921447	0.1408394624
2638	0.9422921447	0.1408371735
2639	0.9422791226	0.1408328567
2640	0.9422921447	0.1408268033
2641	0.942238346	0.1408169659
2642	0.9422463166	0.1408162682
2643	0.9422463166	0.1408095499
2644	0.9422358212	0.1408034469
2645	0.9422589387	0.1407993489
2646	0.9422564147	0.1407918616
2647	0.9423925871	0.140773997
2648	0.9423770295	0.1407702755
2649	0.9424051739	0.1407333835
2650	0.9424333122	0.140712611
2651	0.9424227862	0.1407113946
2652	0.9424634801	0.1407031709
2653	0.9424765233	0.1406865226
2654	0.9424353599	0.1406844953
2655	0.942447928	0.1406629608
2656	0.942447928	0.1406602079
2657	0.9424273519	0.1406446376
2658	0.9424298657	0.140637516
2659	0.9424785522	0.1405990137
2660	0.9424785522	0.1405983951
2661	0.9424785522	0.1405966099
2662	0.9424785522	0.1405894552
2663	0.9424760408	0.1405892314
2664	0.9424915943	0.1405866852
2665	0.9425121722	0.1405770148
2666	0.9424996178	0.1405665425
2667	0.9424920826	0.1405638408
2668	0.9424795194	0.140555396
2669	0.9424820325	0.1405521575
2670	0.9424870579	0.1405456864
2671	0.9424795194	0.1405241335
2672	0.9425001092	0.140518406
2673	0.9425001092	0.1405118922
2674	0.9425001092	0.1405106281
2675	0.9424925712	0.140503199
2676	0.9424950841	0.1404886151
2677	0.9425026215	0.1404879211
2678	0.9424795194	0.1404844025
2679	0.9424564163	0.1404469555
2680	0.9424719789	0.1404458497
2681	0.9424770061	0.1404357151
2682	0.9424895704	0.140430549
2683	0.9425051335	0.1404269426
2684	0.9425051335	0.1404230108
2685	0.9425051335	0.1404188751
2686	0.9424614444	0.1404107606
2687	0.9424614444	0.1404105565
2688	0.9424714978	0.1404054167
2689	0.9424714978	0.1404053908
2690	0.9425126682	0.1403912533
2691	0.9424845453	0.1403852734
2692	0.9424850312	0.1403712566
2693	0.9424513874	0.1403687364
2694	0.9424257653	0.140362435
2695	0.9424307968	0.1403586815
2696	0.942445886	0.1403526887
2697	0.9424614444	0.1403488999
2698	0.9424589304	0.1403363133
2699	0.9424207329	0.1402903788
2700	0.9424413269	0.1402866199
2701	0.9424438423	0.140275455
2702	0.9424438423	0.1402750341
2703	0.9424287463	0.1402717507
2704	0.9424056305	0.1402669893
2705	0.9424262295	0.14024875
2706	0.9424262295	0.1402388777
2707	0.9423925871	0.1402216219
2708	0.9423669544	0.1402184639
2709	0.9423644351	0.1402168275
2710	0.9423644351	0.1402163545
2711	0.9423980763	0.1402149061
2712	0.9423694735	0.140200933
2713	0.9423488789	0.1401970413
2714	0.9423282851	0.1401951566
2715	0.9423282851	0.1401946249
2716	0.9423282851	0.1401946085
2717	0.9423354157	0.1401667377
2718	0.9423278574	0.1401572206
2719	0.9422719622	0.1401361086
2720	0.9422694384	0.1401314854
2721	0.9422694384	0.1401117526
2722	0.9422820552	0.1401085256
2723	0.9422845779	0.1401035804
2724	0.9422896226	0.1400992816
2725	0.9422564147	0.1400910001
2726	0.9422564147	0.1400901013
2727	0.9422564147	0.140089036
2728	0.9422534904	0.1400743708
2729	0.9422538905	0.1400706695
2730	0.9422744858	0.1400679358
2731	0.9422513661	0.1400640238
2732	0.9422257197	0.1400299315
2733	0.9422206676	0.140012118
2734	0.9422206676	0.1400113604
2735	0.9422206676	0.1400111525
2736	0.9422231938	0.1400010424
2737	0.9422231938	0.1399998635
2738	0.9422101766	0.1399812116
2739	0.9422307709	0.1399787878
2740	0.9422307709	0.1399620412
2741	0.9422715553	0.1399605583
2742	0.942263986	0.1399479323
2743	0.942274078	0.1399434325
2744	0.9422408706	0.1399350172
2745	0.9422408706	0.1399304042
2746	0.942238346	0.1399232546
2747	0.9422564147	0.1399180598
2748	0.942274078	0.1399140775
2749	0.942243395	0.1399119193
2750	0.9422408706	0.1399104646
2751	0.942263986	0.1399063926
2752	0.9422614625	0.1399055635
2753	0.9422358212	0.1399015934
2754	0.9422408706	0.1398986775
2755	0.9422719622	0.1398765416
2756	0.9422925592	0.1398731899
2757	0.9423047515	0.13985431
2758	0.9422841664	0.1398356033
2759	0.9423228174	0.1398309516
2760	0.9423228174	0.1398298497
2761	0.9422917304	0.1398236399
2762	0.9422917304	0.1398186774
2763	0.9422921447	0.1398174353
2764	0.9422820552	0.1398116867
2765	0.942263986	0.1398099444
2766	0.9422665093	0.1398033573
2767	0.942263986	0.1397916812
2768	0.942263986	0.1397619571
2769	0.942263986	0.1397612317
2770	0.9422871004	0.1397609688
2771	0.9422871004	0.1397577759
2772	0.9422896226	0.1397469459
2773	0.9422665093	0.1397447519
2774	0.9422564147	0.1397425539
2775	0.9422694384	0.1397378072
2776	0.9422181413	0.1397311746
2777	0.9422635821	0.1397300561
2778	0.9422585367	0.1397177193
2779	0.9422585367	0.1397163776
2780	0.9422585367	0.13971553
2781	0.9422585367	0.1397108721
2782	0.9422404754	0.1397063448
2783	0.9422585367	0.1397025182
2784	0.9422610595	0.1397008145
2785	0.9422585367	0.139693798
2786	0.9422585367	0.1396903439
2787	0.9422816446	0.1396818211
2788	0.9422892093	0.1396786187
2789	0.9422791226	0.1396711382
2790	0.9422635821	0.1396541172
2791	0.9422686267	0.1396274324
2792	0.9422661045	0.1396260222
2793	0.9422585367	0.1396171624
2794	0.9422661045	0.1396146975
2795	0.9422942513	0.1396017641
2796	0.9422942513	0.1395999452
2797	0.9422686267	0.1395930558
2798	0.9422173676	0.139589715
2799	0.9422303793	0.1395690314
2800	0.9422354278	0.1395550054
2801	0.9422198921	0.1395299541
2802	0.9422354278	0.1394999009
2803	0.9422354278	0.1394983026
2804	0.942243395	0.1394926643
2805	0.9422665093	0.139484999
2806	0.9422278547	0.1394740271
2807	0.9422198921	0.139452518
2808	0.9422505679	0.1394452099
2809	0.9422123178	0.1394406744
2810	0.9421892069	0.1394374018
2811	0.9422144573	0.1394257
2812	0.9422556128	0.139424562
2813	0.9422606569	0.1394226377
2814	0.9422505679	0.1394149252
2815	0.9422686267	0.139409412
2816	0.9423043326	0.1394062923
2817	0.9422942513	0.1394008975
2818	0.9422942513	0.1393957725
2819	0.9422736704	0.1393793973
2820	0.9422736704	0.1393777947
2821	0.9422505679	0.1393533056
2822	0.9422761919	0.1393421838
2823	0.9422761919	0.1393382199
2824	0.9422761919	0.1393373919
2825	0.9422761919	0.1393368348
2826	0.9423043326	0.1393239721
2827	0.9423043326	0.1393229808
2828	0.942324911	0.139297427
2829	0.9423379346	0.1392899524
2830	0.9423685877	0.139280112
2831	0.9423761382	0.1392656322
2832	0.9423811707	0.1392643579
2833	0.9424298657	0.1392621314
2834	0.9424554663	0.1392419714
2835	0.9424348927	0.13923318
2836	0.9424454148	0.139225363
2837	0.942450441	0.1392171599
2838	0.9423786546	0.1392048811
2839	0.9423786546	0.1392028195
2840	0.9423786546	0.1392011521
2841	0.9423761382	0.1391760318
2842	0.9423937482	0.1391538841
2843	0.9423891679	0.1391460163
2844	0.9424122644	0.1391442846
2845	0.9424198092	0.1391336088
2846	0.9424323793	0.1391203116
2847	0.9424223236	0.1391198195
2848	0.9424710172	0.1391135515
2849	0.9425222118	0.1390788223
2850	0.9425121722	0.1390760007
2851	0.9425197022	0.1390632648
2852	0.9425096618	0.139052816
2853	0.9425096618	0.1390472736
2854	0.9424710172	0.1390337144
2855	0.9424760408	0.1390277762
2856	0.9424915943	0.1390193556
2857	0.9425402786	0.1389808684
2858	0.9425171924	0.1389781992
2859	0.9425171924	0.1389625191
2860	0.9425121722	0.138953858
2861	0.9424945945	0.1389434376
2862	0.9424945945	0.1389406382
2863	0.9425382751	0.1389369784
2864	0.9425432945	0.1389268528
2865	0.9425382751	0.1389179258
2866	0.9425633637	0.1389065958
2867	0.9425608558	0.1389064965
2868	0.9425583477	0.138898889
2869	0.9425583477	0.1388988604
2870	0.9425658713	0.1388840838
2871	0.9425658713	0.1388813765
2872	0.9425939669	0.1388747837
2873	0.9425222118	0.1388709436
2874	0.9425096618	0.1388573501
2875	0.9425096618	0.1388548204
2876	0.9424790356	0.1388505954
2877	0.9425096618	0.138847771
2878	0.9424991268	0.1388387935
2879	0.9425377696	0.1388259935
2880	0.9425021291	0.1388015986
2881	0.9425452958	0.1387885301
2882	0.9425427873	0.1387814539
2883	0.9425758998	0.1387687753
2884	0.9425814339	0.1387377636
2885	0.9425814339	0.1387374703
2886	0.9425714036	0.1387302833
2887	0.9425508221	0.1387296785
2888	0.9425508221	0.1387294922
2889	0.9425714036	0.1387145688
2890	0.942591986	0.1386989236
2891	0.942591986	0.1386982184
2892	0.9425688955	0.1386837017
2893	0.9425688955	0.1386691651
2894	0.9425944931	0.1386560429
2895	0.9425944931	0.138655398
2896	0.9426175816	0.1386480472
2897	0.9426276034	0.1386346221
2898	0.942602013	0.1386165676
2899	0.9426045192	0.138610129
2900	0.9425995066	0.1386071832
2901	0.942591986	0.1385912677
2902	0.9425969999	0.1385790676
2903	0.9425869712	0.1385622948
2904	0.9425894787	0.1385521561
2905	0.9426100629	0.1385472525
2906	0.9425844635	0.1385449542
2907	0.9426100629	0.138539489
2908	0.9426025423	0.1385210303
2909	0.9426381641	0.1385165736
2910	0.9426025423	0.138514223
2911	0.9426050494	0.1385122015
2912	0.9426075562	0.1385084222
2913	0.9426256361	0.1384965894
2914	0.9426562432	0.1384410579
2915	0.9426562432	0.1384330341
2916	0.9426512339	0.1384273795
2917	0.9426512339	0.138411301
2918	0.9426381641	0.1383942327
2919	0.9426431737	0.1383860768
2920	0.942640669	0.1383800986
2921	0.942640669	0.1383611879
2922	0.942640669	0.1383595523
2923	0.942640669	0.1383564855
2924	0.9426381641	0.1383542937
2925	0.9426381641	0.1383538185
2926	0.942640669	0.1383528903
2927	0.942640669	0.1383512766
2928	0.9426431737	0.1383422561
2929	0.9426431737	0.1383380474
2930	0.9426456782	0.1383342375
2931	0.9426381641	0.1383268729
2932	0.9425894787	0.1383242148
2933	0.9426381641	0.1383206185
2934	0.9426381641	0.1383205529
2935	0.9426381641	0.1383170463
2936	0.9426150756	0.1383112054
2937	0.9425688955	0.1383095688
2938	0.9426537386	0.138288057
2939	0.9426562432	0.1382806758
2940	0.9426537386	0.1382784953
2941	0.9425995066	0.1382745545
2942	0.9425944931	0.1382590544
2943	0.9425894787	0.1382452525
2944	0.9425995066	0.1382352738
2945	0.9425995066	0.1382329703
2946	0.9425969999	0.1382325285
2947	0.9425663871	0.1382237701
2948	0.9425719216	0.1382159472
2949	0.9425719216	0.1382158873
2950	0.9425950197	0.1382119543
2951	0.9425900035	0.1382045919
2952	0.9425513325	0.1381957989
2953	0.9425513325	0.1381821196
2954	0.9425056271	0.1381485921
2955	0.9425362699	0.1381464574
2956	0.9425292382	0.1381087641
2957	0.9425729588	0.1380997675
2958	0.9425985835	0.1380787026
2959	0.9425292382	0.1380779487
2960	0.94258049	0.1380690478
2961	0.9426010929	0.138065928
2962	0.9425985835	0.1380454134
2963	0.9426754376	0.1380295814
2964	0.9426317285	0.1380159852
2965	0.942649823	0.1380108607
2966	0.9426729319	0.1380073819
2967	0.9426960399	0.1380025022
2968	0.9426960399	0.1379995583
2969	0.9426960399	0.1379969337
2970	0.942701049	0.1379909128
2971	0.9427035532	0.1379900377
2972	0.9426829535	0.1379824965
2973	0.9426086196	0.1379743076
2974	0.942596074	0.1379605049
2975	0.9425985835	0.1379587262
2976	0.9425985835	0.1379577139
2977	0.942603602	0.1379530717
2978	0.9426010929	0.1379508867
2979	0.9425985835	0.137937056
2980	0.9425935642	0.1379348649
2981	0.9426141705	0.13792358
2982	0.9426397936	0.1379174498
2983	0.9426397936	0.1379172365
2984	0.9426397936	0.1379170358
2985	0.9426397936	0.1379150073
2986	0.9425985835	0.1379103703
2987	0.9425985835	0.1379078016
2988	0.9426242049	0.1378990107
2989	0.942603602	0.1378938469
2990	0.9426010929	0.1378887065
2991	0.9425779798	0.1378847712
2992	0.9425985835	0.1378737852
2993	0.9425980553	0.1378684645
2994	0.9425593742	0.1378539154
2995	0.9425081398	0.1378512414
2996	0.9425518432	0.1378394327
2997	0.9424875448	0.1378307748
2998	0.9424850312	0.13782429
2999	0.9424644363	0.1378072425
3000	0.9425056271	0.1377933528
3001	0.9425237117	0.1377766135
3002	0.9425443102	0.1377597863
3003	0.9425543538	0.1377543798
3004	0.9425312473	0.137753254
3005	0.9425312473	0.1377493392
3006	0.9425337587	0.1377335662
3007	0.9425317507	0.1377192456
3008	0.9425548658	0.1377122087
3009	0.9425754694	0.1376734687
3010	0.94258049	0.1376324475
3011	0.942583	0.1376299675
3012	0.9425880193	0.1376234363
3013	0.942557377	0.137618176
3014	0.9425598881	0.1376138988
3015	0.942557377	0.1376116593
3016	0.9425367752	0.137607484
3017	0.9425317507	0.1376032127
3018	0.9425086346	0.1375876512
3019	0.9425729588	0.1375803706
3020	0.9425523543	0.1375739099
3021	0.9425086346	0.1375710383
3022	0.9425010931	0.1375689255
3023	0.9425649095	0.1375642297
3024	0.9425443102	0.1375621698
3025	0.9425417987	0.1375522035
3026	0.9426242049	0.137538961
3027	0.9426216966	0.1375333418
3028	0.9425779798	0.13751111
3029	0.942603602	0.1375009811
3030	0.9425548658	0.1374847919
3031	0.9424855175	0.1374835393
3032	0.9425086346	0.1374799135
3033	0.9425292382	0.1374596844
3034	0.942534263	0.1374548343
3035	0.9425317507	0.1374496667
3036	0.9425036072	0.1374389331
3037	0.9425036072	0.1374338955
3038	0.9425036072	0.1374312371
3039	0.942506121	0.1374235097
3040	0.942506121	0.1374199203
3041	0.942506121	0.1374198112
3042	0.9425317507	0.1374042279
3043	0.9425317507	0.1373964334
3044	0.9425598881	0.1373901995
3045	0.94258049	0.1373851313
3046	0.9426216966	0.1373616362
3047	0.9426216966	0.1373602072
3048	0.9426010929	0.1373574067
3049	0.9426010929	0.137357353
3050	0.9426242049	0.1373546912
3051	0.9426367431	0.1373445129
3052	0.9426367431	0.1373370532
3053	0.9426367431	0.1373272759
3054	0.94263925	0.1373204742
3055	0.9426317285	0.1373164861
3056	0.942626713	0.1373070164
3057	0.942626713	0.1372911454
3058	0.9426166794	0.1372773586
3059	0.9425985835	0.1372711078
3060	0.942603602	0.137270029
3061	0.9426086196	0.1372687265
3062	0.9426086196	0.1372682281
3063	0.9426236672	0.1372601684
3064	0.9426261744	0.1372480211
3065	0.9426492757	0.1372248384
3066	0.9426467696	0.1372247131
3067	0.9426005637	0.1372036062
3068	0.9426005637	0.137202334
3069	0.9425799685	0.137186778
3070	0.9425568641	0.1371720248
3071	0.9425669033	0.1371676206
3072	0.9425694126	0.1371607912
3073	0.9425975274	0.1371478051
3074	0.9426025423	0.1371442207
3075	0.9425900035	0.1371304064
3076	0.9426105953	0.1371255908
3077	0.9425880193	0.1371167308
3078	0.9426010929	0.1371081602
3079	0.9426010929	0.1371069091
3080	0.9426161444	0.1370935086
3081	0.9426261744	0.1370895359
3082	0.9426261744	0.1370892344
3083	0.9426005637	0.1370863761
3084	0.9425930377	0.1370803663
3085	0.9426086196	0.1370784485
3086	0.9426161444	0.1370777621
3087	0.9425955466	0.1370697968
3088	0.94263925	0.1370624612
3089	0.9426548363	0.1370599101
3090	0.9426548363	0.1370548511
3091	0.9426698711	0.1370492015
3092	0.9426567927	0.1370423037
3093	0.9426567927	0.1370410686
3094	0.9426567927	0.1370340704
3095	0.9426618029	0.1370082388
3096	0.942684898	0.1370009137
3097	0.9426798899	0.1369941333
3098	0.9427004828	0.1369836966
3099	0.9427285833	0.1369799838
3100	0.942723579	0.1369763606
3101	0.9427335867	0.1369624661
3102	0.9427566777	0.1369441114
3103	0.9427566777	0.1369436906
3104	0.9427772682	0.1369414718
3105	0.9428003582	0.1369250816
3106	0.9428003582	0.1369216071
3107	0.9427797676	0.1369163369
3108	0.9427697685	0.13690704
3109	0.9427772682	0.1369067709
3110	0.9427772682	0.1369014608
3111	0.9427697685	0.1368915853
3112	0.9427547632	0.1368901485
3113	0.9427747685	0.1368868737
3114	0.9427797676	0.1368768026
3115	0.9427697685	0.1368743769
3116	0.9427516764	0.136863101
3117	0.9427516764	0.1368579124
3118	0.9427466742	0.1368461129
3119	0.9427466742	0.1368396467
3120	0.9427541771	0.1368380443
3121	0.942759178	0.1368265945
3122	0.942759178	0.136821239
3123	0.942759178	0.1368183079
3124	0.9427441728	0.1368160069
3125	0.9427491754	0.1368059009
3126	0.9427310851	0.1367893195
3127	0.9427310851	0.1367767748
3128	0.942759178	0.1367737964
3129	0.9428515275	0.136734185
3130	0.9428490315	0.1367339812
3131	0.9428365479	0.1367279353
3132	0.9428340505	0.1367242669
3133	0.9428034606	0.1367099803
3134	0.9428034606	0.1367039146
3135	0.9427903624	0.1367026466
3136	0.9427903624	0.1367012069
3137	0.9427903624	0.1366965656
3138	0.9427241538	0.1366813588
3139	0.9427266569	0.1366651685
3140	0.942734165	0.1366644163
3141	0.9427466742	0.1366469689
3142	0.9427316626	0.1366385223
3143	0.9427291598	0.1366331502
3144	0.9427291598	0.1366291316
3145	0.9427316626	0.1366262296
3146	0.94273975	0.1366229161
3147	0.9427422527	0.1366129325
3148	0.9427422527	0.1366128026
3149	0.9427622668	0.1365931861
3150	0.9427622668	0.1365925615
3151	0.9427416712	0.1365881125
3152	0.9427422527	0.1365855905
3153	0.9427778627	0.1365853773
3154	0.9427185739	0.1365826505
3155	0.9427185739	0.1365781095
3156	0.9427391694	0.1365577508
3157	0.9427391694	0.1365478234
3158	0.9427622668	0.1365433778
3159	0.9427647676	0.1365175947
3160	0.9427491754	0.136490098
3161	0.9427491754	0.1364824857
3162	0.9427647676	0.1363954961
3163	0.9427647676	0.1363942237
3164	0.9427697685	0.1363909289
3165	0.9428184519	0.1363859769
3166	0.9428184519	0.1363729873
3167	0.9428184519	0.1363687759
3168	0.9428084586	0.1363538039
3169	0.942831553	0.1363301521
3170	0.9428215604	0.1363269469
3171	0.9428009613	0.1363254262
3172	0.9427778627	0.1363234589
3173	0.9427778627	0.1363218283
3174	0.9428190618	0.1363209402
3175	0.9428190618	0.1363147259
3176	0.9428190618	0.1363094903
3177	0.9428040651	0.1362963588
3178	0.9428090649	0.1362835325
3179	0.9428090649	0.1362747936
3180	0.9428065651	0.1362721557
3181	0.9428065651	0.1362695321
3182	0.9428065651	0.1362686136
3183	0.9427709527	0.1362617105
3184	0.9427247289	0.1362550308
3185	0.9427603541	0.1362511062
3186	0.942737247	0.1362492654
3187	0.9427553496	0.1362318405
3188	0.9427553496	0.1362318302
3189	0.9427709527	0.136210551
3190	0.9427865591	0.1362101011
3191	0.9428171723	0.1361750708
3192	0.942864015	0.1361677188
3193	0.9428683831	0.1361652508
3194	0.9428558937	0.1361465175
3195	0.942906461	0.136145442
3196	0.9428833632	0.136144825
3197	0.9429039659	0.1361347663
3198	0.9428458982	0.1361304242
3199	0.9428914873	0.1361290852
3200	0.9428733773	0.136124233
3201	0.9428733773	0.1361187419
3202	0.9429220751	0.1361043065
3203	0.9429014706	0.1360832143
3204	0.9429039659	0.1360715969
3205	0.9429039659	0.1360676332
3206	0.9429295578	0.1360639429
3207	0.942906461	0.1360568925
3208	0.942906461	0.1360511769
3209	0.9428808671	0.1360368983
3210	0.9428527721	0.1360280035
3211	0.9428808671	0.1360266594
3212	0.9428833632	0.1360064232
3213	0.9429089558	0.1360026933
3214	0.9429089558	0.1360011226
3215	0.9429370385	0.1359987951
3216	0.9429270638	0.1359980889
3217	0.9429519941	0.1359954483
3218	0.9429694323	0.1359935589
3219	0.9429694323	0.1359930689
3220	0.9429744127	0.1359922349
3221	0.9429488439	0.1359909776
3222	0.9429463525	0.1359737049
3223	0.9429488439	0.1359682101
3224	0.9429513351	0.1359664814
3225	0.9429594689	0.1359536361
3226	0.9429719226	0.1359369838
3227	0.9429719226	0.1359274341
3228	0.9429719226	0.1359265282
3229	0.9429818817	0.1359199937
3230	0.9429588072	0.1359157791
3231	0.9429637876	0.1358961995
3232	0.9429637876	0.1358941968
3233	0.9429637876	0.1358939201
3234	0.9429662774	0.1358900194
3235	0.9429637876	0.1358878008
3236	0.9429556564	0.1358851996
3237	0.9429787234	0.135855224
3238	0.9429787234	0.1358549998
3239	0.9429787234	0.1358520859
3240	0.9429456958	0.1358429756
3241	0.9429456958	0.1358223415
3242	0.9429481863	0.135816622
3243	0.942953826	0.1357981429
3244	0.942953826	0.1357948835
3245	0.942953826	0.135791743
3246	0.9429563167	0.1357876598
3247	0.9429793922	0.1357785852
3248	0.9429793922	0.1357774441
3249	0.9429974894	0.1357654849
3250	0.9429974894	0.1357645192
3251	0.9429974894	0.135762228
3252	0.9429999782	0.1357575823
3253	0.9429999782	0.1357533683
3254	0.9431121391	0.1357029629
3255	0.9431171041	0.1356759243
3256	0.9431146217	0.1356741729
3257	0.9431064572	0.1356645152
3258	0.9430965264	0.135656174
3259	0.9430965264	0.1356438273
3260	0.9430965264	0.1356403895
3261	0.9430915597	0.1356287843
3262	0.9431171041	0.1356143097
3263	0.9431171041	0.135612049
3264	0.9431171041	0.1356092512
3265	0.9430972389	0.135602941
3266	0.9430947548	0.1355991827
3267	0.9430823309	0.1355982371
3268	0.9430823309	0.1355934513
3269	0.9430773598	0.1355922761
3270	0.9431078898	0.1355871142
3271	0.9431103737	0.1355821049
3272	0.9430922704	0.1355750648
3273	0.9430922704	0.1355513833
3274	0.943018077	0.1355365755
3275	0.9430354882	0.1355301666
3276	0.9430330016	0.1355268662
3277	0.9430230527	0.1355260948
3278	0.9430230527	0.1355151134
3279	0.9430230527	0.1355102088
3280	0.9430230527	0.1354861097
3281	0.9430330016	0.1354855749
3282	0.9430255403	0.1354783397
3283	0.9430330016	0.1354719774
3284	0.9430354882	0.1354635267
3285	0.9430354882	0.1354561836
3286	0.9430255403	0.1354506063
3287	0.9430255403	0.1354487841
3288	0.9430255403	0.1354425343
3289	0.9430074433	0.1354370426
3290	0.9430305147	0.135430171
3291	0.943012419	0.1354193061
3292	0.9430773598	0.1354134831
3293	0.9430773598	0.1354080512
3294	0.9430897858	0.1353989457
3295	0.9430791392	0.1353880478
3296	0.9430791392	0.1353858061
3297	0.94310469	0.1353752533
3298	0.9431071733	0.1353588262
3299	0.9431071733	0.1353526043
3300	0.9431071733	0.1353416418
3301	0.9431277552	0.1353293917
3302	0.9431483381	0.1353119096
3303	0.9431458565	0.135305781
3304	0.9431689219	0.1352973476
3305	0.9431689219	0.1352968134
3306	0.9431887599	0.1352796673
3307	0.9432554487	0.1352321772
3308	0.9432323938	0.1352253657
3309	0.9432834519	0.1352224798
3310	0.9433040291	0.1351909026
3311	0.943271077	0.1351843765
3312	0.943271077	0.1351840826
3313	0.9433139218	0.1351669781
3314	0.9432735524	0.1351504798
3315	0.9432529726	0.1351487891
3316	0.9432933479	0.1351349007
3317	0.9433081854	0.1351254031
3318	0.9432851442	0.1351247792
3319	0.9432851442	0.1351183367
3320	0.9432826708	0.1351175694
3321	0.943305713	0.1351144041
3322	0.9432801971	0.1351015388
3323	0.9432596275	0.135100924
3324	0.9432801971	0.135091071
3325	0.9432596275	0.1350839436
3326	0.9432801971	0.1350828196
3327	0.9432546779	0.1350800829
3328	0.9432291553	0.1350649874
3329	0.9432291553	0.1350582219
3330	0.9432497274	0.1350537102
3331	0.9432497274	0.1350534526
3332	0.9432497274	0.1350527522
3333	0.9432423	0.1350478521
3334	0.943244776	0.1350427318
3335	0.943244776	0.1350333159
3336	0.9432703003	0.1350306331
3337	0.9432628755	0.1350228752
3338	0.9432834519	0.1350176218
3339	0.9432908742	0.13501634
3340	0.9432834519	0.135013313
3341	0.9432834519	0.1350107681
3342	0.9432834519	0.1350100819
3343	0.9432859262	0.1349997661
3344	0.9433007676	0.1349860144
3345	0.9432522027	0.1349836916
3346	0.9432826708	0.1349820647
3347	0.9432703003	0.1349787207
3348	0.9432752492	0.1349711643
3349	0.9432752492	0.1349666262
3350	0.9432925633	0.1349507713
3351	0.9432900905	0.1349453302
3352	0.9432818903	0.1349061096
3353	0.9432868352	0.1348929081
3354	0.9433024523	0.1348725276
3355	0.9433024523	0.1348711311
3356	0.9433073955	0.1348665385
3357	0.9433148088	0.1348624489
3358	0.9433148088	0.1348621686
3359	0.9432794175	0.1348434454
3360	0.9432843629	0.1348322735
3361	0.9432843629	0.1348301141
3362	0.9432818903	0.1348291454
3363	0.9432818903	0.1348281417
3364	0.9432769445	0.1348183832
3365	0.9432613292	0.134813174
3366	0.9432613292	0.1348012019
3367	0.9432613292	0.1348006432
3368	0.9432588556	0.134798293
3369	0.9432539077	0.1347982079
3370	0.9432744713	0.1347851296
3371	0.9432769445	0.1347737156
3372	0.9432744713	0.1347718178
3373	0.9432950359	0.1347549208
3374	0.9432719979	0.1347527953
3375	0.9432975082	0.1347485041
3376	0.9432975082	0.1347484576
3377	0.943304924	0.1347224492
3378	0.9433156013	0.1347174182
3379	0.9433312256	0.1347075492
3380	0.9433287543	0.1347027391
3381	0.943349324	0.1346998196
3382	0.9433723643	0.1346989909
3383	0.943392935	0.1346967702
3384	0.9433879972	0.1346916192
3385	0.9433879972	0.1346912454
3386	0.9433698947	0.1346908471
3387	0.9434184419	0.1346875089
